"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"1005004438304484","https://ae04.alicdn.com/kf/A913f519133854763bb54d03537410603M.jpg",,"Game Genshin Impact Kamisato Ayaka Cosplay Costume Ayaka Kamisato Cosplay For Women Anime Dress Halloween Anime Clothes","USD 11.12","USD 5.34","52%","USD","7","USD 0.37","72","100.0%","https://s.click.aliexpress.com/e/_DF3OA0T"
"1005003414192738","https://ae04.alicdn.com/kf/H14aee966787b46b8abc5401309c3d689Y.jpg",,"Squid Game Jacket Pants Round Six Men Women Costumes Cosplay Sports Zipper Cardigan Digital 456 Printing Pocket Sweatshirts Set","USD 19.00","USD 9.50","50%","USD","7","USD 0.66","186","93.9%","https://s.click.aliexpress.com/e/_DBZFZq7"
"1005004695672000","https://ae04.alicdn.com/kf/S6a653b9344f04d07968d2948d95f8039Q.jpg",,"USB Clothes Heater Pad With 3 Gear Adjustable Temperature Electric Heating Sheet Heating Warmer Pad For Vest Jacket","USD 8.96","USD 4.48","50%","USD","7","USD 0.31","270","92.5%","https://s.click.aliexpress.com/e/_DDG1M9l"
"1005003678954474","https://ae04.alicdn.com/kf/Hd0ce6b23f26e4e6699e497c9f0bcbefbm.jpg",,"Women tshirt Fashion tops Cartoon Stretching panda 90s Clothes Print T shirt Short Sleeve Summer White T-shirt Female Tee shirt","USD 3.99","USD 3.07","23%","USD","9.0","USD 0.28","112","88.4%","https://s.click.aliexpress.com/e/_DEU7cdl"
"1005004300044009","https://ae04.alicdn.com/kf/S1f2cd9ca796d4829adf4e3dd366888366.jpg",,"Chinese Dragon Print Women T shirt Harajuku Vintage Short Sleeve T-Shirt Female Summer Oversized T-shirt Woman Clothes Y2k Tops","USD 3.55","USD 2.48","30%","USD","10.0","USD 0.25","20","80.0%","https://s.click.aliexpress.com/e/_DEwlqtN"
"1005003395717086","https://ae04.alicdn.com/kf/Haa47f3aa39d54be6add46ccf435371dfj.jpg",,"Chosen Religious Clothes for Women T Shirts Retro Short Sleeved Christian Gift Mother Favourive T-shirt Oversized Top Dropship","USD 14.44","USD 10.11","30%","USD","9","USD 0.91","35","100.0%","https://s.click.aliexpress.com/e/_DktEYkj"
"1005002650230409","https://ae04.alicdn.com/kf/Sa5abace640d34bd5be1897baf5a3b065h.jpg",,"Pet grooming institution Scrubs set High Quality Spa Uniforms Unisex V-Neck Work clothes Medical suits clothes Scrubs Tops Pants","USD 25.00","USD 8.75","65%","USD","7","USD 0.61","2472","91.5%","https://s.click.aliexpress.com/e/_DkgaHL9"
"1005004611586336","https://ae04.alicdn.com/kf/Se4b53026a13a405fa6281216572e9d34U.jpg",,"YKYWBIKE Cycling Jersey Women's Cycling long sleeve quick drying breathable MTB Jerseys road mountain bike Clothes Spring Autumn","USD 55.37","USD 35.44","36%","USD","8.0","USD 2.84","47","100.0%","https://s.click.aliexpress.com/e/_DcAtQmX"
"1005003906440358","https://ae04.alicdn.com/kf/S4753ec66323b4804b6bd4b9e1a8eb5b5d.jpg",,"Tres Pinas New Women's Cycling Jersey Spring Autumn Long Sleeve Fit Thin Bike Shirts MTB Road Bicycle Clothes Maillot Ciclismo","USD 34.00","USD 17.68","48%","USD","8.0","USD 1.41","24","100.0%","https://s.click.aliexpress.com/e/_DlBTDfz"
"1005004021181784","https://ae04.alicdn.com/kf/S559ce113777247439d75976741d4543cl.jpg",,"Fashion Zumba Dance Print Female T Shirt Women Clothes Funny Graphic Printed Tshirt Femme Harajuku Shirt Streatwear T-shirts","USD 5.00","USD 2.50","50%","USD","9.0","USD 0.22","56","96.9%","https://s.click.aliexpress.com/e/_DmU0LT5"
"1005001737363770","https://ae04.alicdn.com/kf/H7d8a16f9a58545e4ae1df07994bc2469L.jpg",,"Pullover Sweater Women Turtleneck Pullovers Solid Stretch Striped Korean Top Knit  Harajuku Fall 2022 Winter Clothes","USD 52.78","USD 26.39","50%","USD","9","USD 2.38","31","84.0%","https://s.click.aliexpress.com/e/_DmxsYin"
